id_a,id_b,agent_id,group_a,sub_a,group_b,sub_b,mode_a,mode_b,url_a,url_b,instr_a,instr_b,similarity
8702030c-76f0-4790-9a6e-5949881a956f,be14ec5c-1b0c-4597-9f12-f5f3fcc1a4b9,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Currículums alcalde y concejales,Institucional,Organigrama y funciones,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTg=/30007,En este enlace tienes toda la información sobre currículums alcalde y concejales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk=/30007,En este enlace tienes toda la información sobre organigrama y funciones: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTg=/30007,0.8986
526f355e-379f-4a77-9790-dd5e781259e5,63cc1a2d-2ec2-4ce9-a8d4-a8e9d0a4d8d0,c1330a20-c057-4764-8121-6268ca02f280,Servicios,General (carpeta principal),Servicios,Catalogo de procedimientos,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjE=/30007,En este enlace tienes toda la información sobre servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANzE=/30007,En este enlace tienes toda la información sobre catalogo de procedimientos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjE=/30007,0.8986
0e53e86a-80bc-4c39-a51d-8fd8b64ef52f,73088740-ed89-47da-a5a0-9a66430c6291,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · Servicios a empresas del SEF,Comercio,TRÁMITE · Ayudas y servicios del SEF a autónomos,ia,ia,http://www.sefcarm.es/web/pagina?IDCONTENIDO=29982&IDTIPO=100&RASTRO=c$m,http://www.sefcarm.es/web/pagina?IDCONTENIDO=40948&IDTIPO=100&RASTRO=c$m29982,Toda la información sobre servicios a empresas del SEF está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que p,"Toda la información sobre ayudas y servicios del SEF a autónomos está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL ",0.8985
58eb1a5e-921a-4253-93d0-c78e7199340b,e74d1427-d870-4f07-97c0-9fb71af0deda,c1330a20-c057-4764-8121-6268ca02f280,Patrimonio,Inventario de bienes y derechos de la entidad,Patrimonio,General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAOQ==/30007,En este enlace tienes toda la información sobre inventario de bienes y derechos de la entidad: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDA=/30007,En este enlace tienes toda la información sobre patrimonio: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAOQ==/30007,0.8984
065860ea-271c-4082-b96c-9690c189fa88,2c01f3fb-d651-4e86-9e29-5edda4f4d827,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Código buen gobierno,Servicios,Servicios municipales,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjA=/30007,En este enlace tienes toda la información sobre código buen gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,En este enlace tienes toda la información sobre servicios municipales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjA=/30007,0.8983
1d513b10-6b36-4808-aa9f-4edd41cf35f7,8536d721-acfa-429b-87b7-f0eb9a343287,c1330a20-c057-4764-8121-6268ca02f280,Hacienda,NORMA · PLAN ESTRATÉGICO DE SUBVENCIONES DEL AYUNTAMIENTO DE ALGUAZAS 2024,Hacienda,NORMA · PLAN DE DISPOSICIÓN DE FONDOS DE TESORERÍA DEL AYUNTAMIENTO DE ALGUAZAS,ia,ia,https://alguazas.es/wp-content/uploads/2024/09/20240917_Otros_DECRETOS-2024-2024-1103-02.-DECRETO-APROBACION-PES-2024-CON-ANEXO.pdf,https://alguazas.es/wp-content/uploads/2023/10/BORM-235-10-10-2023-PLAN-DE-DISPOSICION-DE-FONDOS-DE-TESORERIA-DE-ALGUAZAS.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8982
0d67fa58-1eb1-4d8c-b773-f5fbf50719e7,ec881bb7-8042-4e38-ab8a-b27b7b9d7536,c1330a20-c057-4764-8121-6268ca02f280,Transparencia,NORMA · ACUERDO MARCO SOBRE CONDICIONES DE TRABAJO DEL AYUNTAMIENTO DE ALGUAZAS,Urbanismo,NORMA · NORMAS SUBSIDIARIAS,ia,ia,https://alguazas.es/wp-content/uploads/2021/03/ACUERDO-MARCO-ALGUAZAS.pdf,https://alguazas.es/wp-content/uploads/2022/11/Normas-Subsidiarias-de-Alguazas.zip,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8980
48a0769c-6af7-4500-9f6f-1b3dec58cc42,e59b1d03-696e-45a1-a089-3289532b0a82,c1330a20-c057-4764-8121-6268ca02f280,Comercio,TRÁMITE · ODEPA,Comercio,TRÁMITE · Portal IPYME,ia,ia,https://odepa.carm.es,http://www.ipyme.org/,Toda la información sobre ODEPA está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respue,Toda la información sobre portal IPYME está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la,0.8979
68b59d3a-be21-4298-9bea-177f2a505398,c6375c2d-34e6-4e84-a6cd-93454b147473,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Funcionamiento órganos de gobierno,Institucional,Personal,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjQ=/30007,En este enlace tienes toda la información sobre funcionamiento órganos de gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,En este enlace tienes toda la información sobre personal: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjQ=/30007,0.8977
94b732c2-c0e2-4b27-92fc-285b3de9dc94,9e86bcbb-08ec-4353-933c-53bc33f3bec2,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Sede - Otros enlaces,Sede electrónica,Sede - Tablón de edictos,directo,directo,https://sede.alguazas.regiondemurcia.es/jsp/web/wpg_servicioEnlace.jsp?modo=2&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/tablonEdictos.do?opcion=0&entidad=30007&idioma=1,Puedes ver otros enlaces útiles de la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/jsp/web/wpg_servicioEnlace.jsp?modo=2&entidad=30007&idioma=1,Puedes consultar el tablón de edictos en este enlace: https://sede.alguazas.regiondemurcia.es/web/tablonEdictos.do?opcion=0&entidad=30007&idioma=1,0.8977
153d96ca-b994-4872-8147-a4a5079ba715,9e86bcbb-08ec-4353-933c-53bc33f3bec2,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Sede - Transparencia,Sede electrónica,Sede - Tablón de edictos,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia?entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/tablonEdictos.do?opcion=0&entidad=30007&idioma=1,Puedes consultar la transparencia en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/transparencia?entidad=30007&idioma=1,Puedes consultar el tablón de edictos en este enlace: https://sede.alguazas.regiondemurcia.es/web/tablonEdictos.do?opcion=0&entidad=30007&idioma=1,0.8977
2c01f3fb-d651-4e86-9e29-5edda4f4d827,ea17d01f-5f72-4f35-9e17-241d98259a16,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Servicios municipales,Servicios,Participación ciudadana,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjI=/30007,En este enlace tienes toda la información sobre servicios municipales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjA=/30007,En este enlace tienes toda la información sobre participación ciudadana: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjI=/30007,0.8975
079964cd-8f05-46de-bd62-a65c82530772,1132206c-75ad-4272-925d-7f872237ce1b,c1330a20-c057-4764-8121-6268ca02f280,Empleo y Formación,NORMA · OFERTA DE EMPLEO PÚBLICO AÑO 2021,Empleo y Formación,NORMA · BASES GENERALES DE LOS PROCESOS DE ESTABILIZACIÓN DEL EMPLEO TEMPORAL,ia,ia,https://alguazas.es/wp-content/uploads/2022/01/OEP-2021.pdf,https://alguazas.es/wp-content/uploads/2022/07/Bases-generales-que-regulan-los-procesos-selectivos-de-estabilizacion-de-caracter-extraordinario-y-excepcional-de-empleo-temporal-por-el-sistema-de-concurso-de-meritos.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8973
46288080-3632-4c25-b479-63487521c557,65c00e9e-b0ca-49d3-bbcd-699045b88822,c1330a20-c057-4764-8121-6268ca02f280,Normativa,Ordenanzas y reglamentos,"Urbanismo, obras públicas y medio ambiente",Normativa urbanística,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTI=/30007,En este enlace tienes toda la información sobre ordenanzas y reglamentos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzA=/30007,En este enlace tienes toda la información sobre normativa urbanística: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTI=/30007,0.8967
d0dd5baa-91d9-47b2-bded-296d4bd7c968,ec881bb7-8042-4e38-ab8a-b27b7b9d7536,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,NORMA · REGLAMENTO MUNICIPAL PARTICIPACION CIUDADANA Y BUEN GOBIERNO,Urbanismo,NORMA · NORMAS SUBSIDIARIAS,directo,ia,https://alguazas.es/wp-content/uploads/2020/12/20200511_PUBLICACION-BORM-REGLAMENTO-MUNICIPAL-PARTICIPACION-CIUDADANA.pdf,https://alguazas.es/wp-content/uploads/2022/11/Normas-Subsidiarias-de-Alguazas.zip,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8967
8d307170-de22-4e5b-8810-6545bf77bee8,9bafe800-1afa-4854-92da-4736e5736c39,c1330a20-c057-4764-8121-6268ca02f280,Deportes,Reservas de instalaciones deportivas online,Deportes,"TRÁMITE · Reservas deportivas Reservae (actividades, instalaciones y mis reservas)",directo,ia,http://alguazas.reservae.es/,http://alguazas.reservae.es/,Puedes reservar pistas e instalaciones deportivas municipales online aquí: http://alguazas.reservae.es/,"Para gestiones deportivas en Reservae usa el enlace que corresponda, copiado tal cual: reservar o ver actividades https://alguazas.reservae.es/actividades/ ; reserva de instalaciones http://alguazas.r",0.8966
3a00bd6f-41dc-4dab-85fb-bcbdd1167234,841a45d2-8419-4b3f-9121-91fa3f6e9d53,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Recibos pagados,Gestión tributaria,OVT - Notificaciones tributarias,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pagados,https://alguazas.tributoslocales.es/300070/AALGUAZAS/notificaciones,Puedes consultar tus recibos ya pagados en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pagados,Puedes ver tus notificaciones tributarias en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/notificaciones,0.8966
c6375c2d-34e6-4e84-a6cd-93454b147473,db14baae-e6c4-434b-b669-3cc73f064517,c1330a20-c057-4764-8121-6268ca02f280,Institucional,Personal,Empleo público,General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTI=/30007,En este enlace tienes toda la información sobre personal: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjQ=/30007,En este enlace tienes toda la información sobre empleo publico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTI=/30007,0.8964
1a02dfc6-8177-41a9-9314-6c2ff6ef51b3,38acd91f-8094-4620-8b7c-0e4fbf37a0b3,c1330a20-c057-4764-8121-6268ca02f280,Comercio,Ayudas y subvenciones a emprendedores,Comercio,Servicios de apoyo a emprendedores y autónomos (plan de empresa local financiación),directo,directo,https://alguazas.es/espacio-del-emprendedor/,https://alguazas.es/espacio-del-emprendedor/,"Para conocer todas las ayudas y subvenciones a emprendedores, puedes contactar con el agente de desarrollo local al teléfono 654 009 902 o por correo electrónico a adl@alguazas.es.","El Ayuntamiento de Alguazas ofrece servicios de apoyo a emprendedores y autónomos: elaborar tu plan de empresa, buscar local o nave comercial, buscar financiación, constituir e iniciar tu empresa, ada",0.8957
a29acabb-882f-44e4-9771-8d61af915baa,fe2948f7-34aa-457f-835d-86fce0005fd0,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Solicitudes presentadas,Gestión tributaria,OVT - Recibos pendientes,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/solicitudes,https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pendientes,Puedes ver el seguimiento de tus solicitudes presentadas en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/solicitudes-seguimiento/solicitudes,Puedes ver tus recibos pendientes en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pendientes,0.8956
065860ea-271c-4082-b96c-9690c189fa88,b10f3ce1-58be-4ce6-b8dd-730d7000e863,c1330a20-c057-4764-8121-6268ca02f280,Servicios,Código buen gobierno,Información relacionada con la transparencia,General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU=/30007,En este enlace tienes toda la información sobre código buen gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANjY=/30007,En este enlace tienes toda la información sobre informacion relacionada con la transparencia: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU=/30007,0.8951
60124e53-cd4a-4231-914f-9af34e6c43e4,7960e1be-33f3-49d0-8803-fb44c4065f70,c1330a20-c057-4764-8121-6268ca02f280,Corporación Municipal,NORMA · REGLAMENTO ORGANICO Y FUNCIONAL DEL AYUNTAMIENTO DE ALGUAZAS,Participación Ciudadana,NORMA · REGLAMENTO MUNICIPAL DE PRESUPUESTOS PARTICIPATIVOS (BORM Nº 128 DE 05-06-2025),directo,directo,https://alguazas.es/wp-content/uploads/2020/12/20191021_MODIFICACION-REGLAMENTO-ORGANICO-MUNICIPAL-ROM-BORM-No-230-DE-4-10-2019.pdf,https://alguazas.es/wp-content/uploads/2025/07/REGLAMENTOS-DE-PRESUPUESTOS-PARTICIPATIVOS-VIGENTE-BORM-128-DE-05-06-2025.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8946
0e1da2bc-c084-439e-96bb-ca2796f0a59c,fbb46b16-bf9e-4c3a-800f-5d08483fcc29,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Alegaciones propuesta de resolución,Gestión tributaria,OVT - Nueva solicitud / recursos / documentación,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=APR,https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud,Puedes presentar alegaciones a una propuesta de resolución en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud-pasos?type=APR,"Puedes presentar una nueva solicitud, recurso o documentación en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/nueva-solicitud",0.8940
41227d29-fb46-4703-afde-a3ebc85b5b64,959bab11-0535-4b47-a0a1-c6b1c306fbab,c1330a20-c057-4764-8121-6268ca02f280,Seguridad Ciudadana,NORMA · ORDENANZA MUNICIPAL DE CIRCULACION,Seguridad Ciudadana,NORMA · ORDENANZA MUNICIPAL REGULADORA DE LA RETIRADA DE VEHICULOS DE LA VIA PUBLICA,ia,ia,https://alguazas.es/wp-content/uploads/2020/12/20200515_ORDENANZA-CIRCULACION.pdf,https://alguazas.es/wp-content/uploads/2020/12/20190514_BORM-No-109-de-14-5-2019-.-APROB-DEFINITIVA-ORDENANZA-RETIRADA-VEHICULOS-VIA-PUBLICA.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8940
0ce6d7b7-b99e-422b-abca-a7a9e7531194,0d67fa58-1eb1-4d8c-b773-f5fbf50719e7,c1330a20-c057-4764-8121-6268ca02f280,Transparencia,NORMA · NORMAS REGULADORAS TELETRABAJO DEL PERSONAL DEL AYUNTAMIENTO,Transparencia,NORMA · ACUERDO MARCO SOBRE CONDICIONES DE TRABAJO DEL AYUNTAMIENTO DE ALGUAZAS,ia,ia,https://alguazas.es/wp-content/uploads/2020/12/20201126_Certificado_Certificado-pleno_CERTIFICACION-ACUERDO-PLENO-DIA-24-11-2020-NORMAS-REGULADORAS-TELETRABAJO-DEL-PERSONAL-DEL-AYUNTAMIENTO.pdf,https://alguazas.es/wp-content/uploads/2021/03/ACUERDO-MARCO-ALGUAZAS.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.8939
